Date,Close,High,Low,Open,Volume
2023-05-12,8518.44921875,8591.049638227983,8445.848799272017,8470.048939098011,96525600
2023-05-15,8494.2490234375,8591.049582109154,8445.848744101675,8591.049582109154,64830300
2023-05-16,8421.6484375,8542.649133441093,8421.6484375,8518.448994252874,49497000
2023-05-17,8494.2490234375,8566.84944244124,8470.048883769587,8494.2490234375,69996100
2023-05-19,8712.05078125,8712.05078125,8542.649793836805,8615.250217013889,123592500
2023-05-22,8712.05078125,8784.651204427084,8639.450358072916,8712.05078125,91000000
2023-05-23,8833.0517578125,8857.251899614726,8736.251190603596,8760.451332405823,102980500
2023-05-24,8736.2509765625,8905.6519650277,8736.2509765625,8905.6519650277,77392900
2023-05-25,8760.451171875,8857.251737310084,8760.451171875,8808.85145459254,76325700
2023-05-26,8857.251953125,8905.652237021857,8808.851669228141,8881.452095073428,55675900
2023-05-29,8857.251953125,8954.052520918714,8784.651527279713,8954.052520918714,79148200
2023-05-30,8954.0517578125,9026.65217747044,8857.251198268581,8905.65147804054,97189500
2023-05-31,8760.451171875,9026.652726821478,8760.451171875,9002.452585462708,722827900
2023-06-05,8905.6513671875,9026.652065111244,8808.850808848505,8857.251088018003,163535600
2023-06-06,8857.251953125,8905.652237021857,8760.451385331284,8760.451385331284,74872200
2023-06-07,8808.8515625,8881.45198746566,8784.65142084478,8833.05170415522,87492200
2023-06-08,8833.0517578125,8833.0517578125,8784.651474208047,8784.651474208047,53188400
2023-06-09,8808.8515625,8881.45198746566,8808.8515625,8881.45198746566,44632400
2023-06-12,8857.251953125,8857.251953125,8808.851669228141,8857.251953125,38082300
2023-06-13,8857.251953125,8881.452095073428,8808.851669228141,8881.452095073428,45552600
2023-06-14,8784.6513671875,8833.051650202307,8760.451225680095,8808.851508694903,72223700
2023-06-15,8760.451171875,8808.85145459254,8760.451171875,8808.85145459254,59073000
2023-06-16,8760.451171875,8808.85145459254,8687.850747798688,8808.85145459254,112769400
2023-06-19,8712.05078125,8760.451063368055,8712.05078125,8712.05078125,32330600
2023-06-20,8760.451171875,8760.451171875,8663.650606439918,8736.251030516229,54990100
2023-06-21,8833.0517578125,8833.0517578125,8712.05104880137,8760.451332405823,42676300
2023-06-22,8760.451171875,8857.251737310084,8760.451171875,8833.051595951312,48291100
2023-06-23,8760.451171875,8857.251737310084,8736.251030516229,8736.251030516229,47813500
2023-06-26,8784.6513671875,8833.051650202307,8736.251084172693,8736.251084172693,36389900
2023-06-27,8857.251953125,8857.251953125,8760.451385331284,8760.451385331284,36225100
2023-07-03,8784.6513671875,8784.6513671875,8736.251084172693,8736.251084172693,108855900
2023-07-04,8760.451171875,8857.251737310084,8760.451171875,8857.251737310084,35049300
2023-07-05,8760.451171875,8784.651313233771,8736.251030516229,8760.451171875,44609200
2023-07-06,8784.6513671875,8808.851508694903,8736.251084172693,8760.451225680095,52532400
2023-07-07,8736.2509765625,8808.851400190444,8736.2509765625,8736.2509765625,37641300
2023-07-10,8760.451171875,8808.85145459254,8760.451171875,8808.85145459254,28981500
2023-07-11,8736.2509765625,8808.851400190444,8736.2509765625,8808.851400190444,43703500
2023-07-12,8881.451171875,8881.451171875,8760.450474710491,8784.650614143393,61566500
2023-07-13,8833.0517578125,8929.852325021404,8833.0517578125,8905.652183219177,65230900
2023-07-14,8905.6513671875,8905.6513671875,8833.050948433254,8881.45122760275,55554500
2023-07-17,8881.451171875,8954.051590173705,8881.451171875,8905.651311307902,62550100
2023-07-18,8857.251953125,8954.052520918714,8808.851669228141,8905.652237021857,52924600
2023-07-20,8857.251953125,8929.852378970287,8833.05181117657,8905.652237021857,83476600
2023-07-21,8857.251953125,8881.452095073428,8833.05181117657,8857.251953125,42667800
2023-07-24,8808.8515625,8905.65212912088,8808.8515625,8905.65212912088,62061200
2023-07-25,8857.251953125,9002.452804815573,8857.251953125,8881.452095073428,122802700
2023-07-26,9050.8525390625,9050.8525390625,8833.051274753509,8881.451555711063,113868700
2023-07-27,8929.8515625,9099.252540650406,8929.8515625,9099.252540650406,77848400
2023-07-28,8833.0517578125,8929.852325021404,8833.0517578125,8905.652183219177,74510200
2023-07-31,8833.0517578125,8905.652183219177,8808.851616010274,8881.452041416953,80868000
2023-08-01,8833.0517578125,8881.452041416953,8808.851616010274,8881.452041416953,49756400
2023-08-02,8905.6513671875,8905.6513671875,8833.050948433254,8833.050948433254,60629900
2023-08-03,8954.0517578125,9002.452037584459,8857.251198268581,8857.251198268581,64596100
2023-08-04,8857.251953125,8978.252662867144,8833.05181117657,8954.052520918714,52675900
2023-08-07,8978.251953125,8978.251953125,8857.251252948112,8857.251252948112,55589300
2023-08-08,8905.6513671875,9002.451925526495,8905.6513671875,8978.251785941746,43373400
2023-08-09,9099.2529296875,9099.2529296875,8954.052085064826,8978.252225835273,77056800
2023-08-10,9099.2529296875,9123.453070457945,9050.852648146609,9099.2529296875,76738100
2023-08-11,9099.2529296875,9147.653211228391,9075.052788917053,9123.453070457945,68898600
2023-08-14,9050.8525390625,9050.8525390625,8929.851836668617,9026.652398583723,75495400
2023-08-15,9002.4521484375,9075.052568989415,9002.4521484375,9026.652288621472,59303700
2023-08-16,9002.4521484375,9026.652288621472,8954.051868069557,8978.252008253528,53440000
2023-08-18,8954.0517578125,9050.852317356419,8954.0517578125,8954.0517578125,79328900
2023-08-21,8881.451171875,8954.051590173705,8881.451171875,8929.851450740804,73573000
2023-08-22,9002.4521484375,9026.652288621472,8857.251307333669,8857.251307333669,65664600
2023-08-23,9002.4521484375,9026.652288621472,8978.252008253528,9002.4521484375,63749800
2023-08-24,8905.6513671875,9026.652065111244,8905.6513671875,8954.051646356998,53725900
2023-08-25,8978.251953125,8978.251953125,8881.45139298349,8905.651533018867,50379000
2023-08-28,8905.6513671875,8954.051646356998,8905.6513671875,8954.051646356998,44423100
2023-08-29,8954.0517578125,9002.452037584459,8905.65147804054,8978.25189769848,45428500
2023-08-30,8905.6513671875,9002.451925526495,8905.6513671875,9002.451925526495,56227000
2023-08-31,8881.451171875,8929.851450740804,8808.850753576295,8905.651311307902,136107200
2023-09-01,8929.8515625,8978.251841971545,8881.451283028455,8905.651422764227,42152700
2023-09-04,8929.8515625,8978.251841971545,8881.451283028455,8929.8515625,40610600
2023-09-05,8929.8515625,8954.051702235773,8905.651422764227,8954.051702235773,42007200
2023-09-06,8857.251953125,8954.052520918714,8857.251953125,8905.652237021857,49318400
2023-09-07,8881.451171875,8881.451171875,8808.850753576295,8833.050893009196,61405200
2023-09-08,8833.0517578125,8857.251899614726,8760.451332405823,8808.851616010274,80732300
2023-09-11,8833.0517578125,8833.0517578125,8784.651474208047,8784.651474208047,53155900
2023-09-12,8808.8515625,8833.05170415522,8784.65142084478,8808.8515625,66479000
2023-09-13,8784.6513671875,8784.6513671875,8712.05094266529,8760.451225680095,69490200
2023-09-14,8808.8515625,8833.05170415522,8712.05099587912,8712.05099587912,112757900
2023-09-15,8712.05078125,8808.851345486111,8712.05078125,8760.451063368055,121005300
2023-09-18,8712.05078125,8784.651204427084,8712.05078125,8760.451063368055,34272200
2023-09-19,8784.6513671875,8784.6513671875,8687.850801157885,8712.05094266529,33325800
2023-09-20,8857.251953125,8881.452095073428,8784.651527279713,8833.05181117657,54305500
2023-09-21,8833.0517578125,8857.251899614726,8784.651474208047,8833.0517578125,40607000
2023-09-22,8784.6513671875,8857.25179170971,8784.6513671875,8833.051650202307,42445300
2023-09-25,8712.05078125,8784.651204427084,8712.05078125,8784.651204427084,56132200
2023-09-26,8663.650390625,8736.250812892808,8663.650390625,8712.050672136871,73544700
2023-09-27,8591.0498046875,8712.050506161971,8591.0498046875,8615.249944982394,84345000
2023-09-29,8542.6494140625,8615.24983401204,8542.6494140625,8542.6494140625,118960000
2023-10-02,8784.6513671875,8808.851508694903,8591.05023512827,8615.250376635675,93663000
2023-10-03,8905.6513671875,8905.6513671875,8736.25039009426,8784.650669263758,98380200
2023-10-04,8905.6513671875,8954.051646356998,8833.050948433254,8905.6513671875,112582800
2023-10-05,8784.6513671875,8905.652074724518,8784.6513671875,8905.652074724518,72855700
2023-10-06,8736.2509765625,8808.851400190444,8736.2509765625,8808.851400190444,53344400
2023-10-09,8760.451171875,8833.051595951312,8736.251030516229,8736.251030516229,43774500
2023-10-10,8639.4501953125,8712.05061712185,8639.4501953125,8712.05061712185,71966100
2023-10-11,8639.4501953125,8736.250757724965,8639.4501953125,8639.4501953125,84305800
2023-10-12,8760.451171875,8808.85145459254,8712.05088915746,8712.05088915746,71064500
2023-10-13,8784.6513671875,8833.051650202307,8736.251084172693,8808.851508694903,62941800
2023-10-16,8808.8515625,8833.05170415522,8760.451279189561,8833.05170415522,29429200
2023-10-17,8663.650390625,8784.651094404679,8663.650390625,8760.450953648742,59606000
2023-10-18,8566.8505859375,8663.651157530014,8566.8505859375,8639.451014631886,50919200
2023-10-19,8470.048828125,8566.849386160715,8470.048828125,8542.649246651787,89509700
2023-10-20,8687.8505859375,8736.250867753308,8445.84917685846,8445.84917685846,64554500
2023-10-23,8566.8505859375,8639.451014631886,8566.8505859375,8591.05072883563,50633500
2023-10-24,8494.2490234375,8591.049582109154,8494.2490234375,8494.2490234375,76963200
2023-10-25,8591.0498046875,8639.450085277289,8542.649524097711,8542.649524097711,54748400
2023-10-26,8445.8486328125,8663.649886953797,8445.8486328125,8639.449747604764,63199400
2023-10-27,8421.6484375,8518.448994252874,8421.6484375,8445.848576688219,52450700
2023-10-30,8566.8505859375,8566.8505859375,8421.64972854873,8421.64972854873,51958200
2023-10-31,8470.048828125,8542.649246651787,8445.848688616072,8518.449107142858,64907600
2023-11-01,8324.8486328125,8494.249622433685,8324.8486328125,8470.04948105923,67027600
2023-11-02,8566.8505859375,8615.250871733757,8445.849871446857,8445.849871446857,56050900
2023-11-03,8615.25,8663.650280898875,8566.849719101123,8639.450140449439,60414100
2023-11-06,8760.451171875,8760.451171875,8663.650606439918,8687.850747798688,84994200
2023-11-07,8687.8505859375,8736.250867753308,8615.250163213788,8712.050726845404,60648200
2023-11-08,8712.05078125,8712.05078125,8615.250217013889,8663.650499131943,31829300
2023-11-09,8712.05078125,8760.451063368055,8615.250217013889,8615.250217013889,46076800
2023-11-10,8542.6494140625,8712.050393944759,8542.6494140625,8663.6501139784,50754600
2023-11-13,8591.0498046875,8639.450085277289,8566.849664392605,8591.0498046875,20827700
2023-11-14,8639.4501953125,8663.650335915616,8591.049914106268,8615.250054709384,37195700
2023-11-15,8760.451171875,8760.451171875,8663.650606439918,8687.850747798688,84977900
2023-11-16,8784.6513671875,8784.6513671875,8663.650659650482,8760.451225680095,48714300
2023-11-17,8784.6513671875,8784.6513671875,8687.850801157885,8736.251084172693,57050500
2023-11-20,8591.0498046875,8736.250646456865,8591.0498046875,8687.850365867078,49216000
2023-11-21,8494.2490234375,8615.249721777065,8494.2490234375,8542.649302773327,107614800
2023-11-22,8591.0498046875,8591.0498046875,8494.249243507922,8494.249243507922,40364800
2023-11-23,8639.4501953125,8687.850476518732,8566.84977350315,8566.84977350315,55542100
2023-11-24,8639.4501953125,8687.850476518732,8615.250054709384,8639.4501953125,43631900
2023-11-27,8591.0498046875,8663.650225572183,8591.0498046875,8615.249944982394,35679000
2023-11-28,8591.0498046875,8663.650225572183,8566.849664392605,8591.0498046875,69070600
2023-11-29,8615.25,8663.650280898875,8615.25,8615.25,54715600
2023-11-30,8687.8505859375,8687.8505859375,8615.250163213788,8639.450304121692,205312100
2023-12-01,8663.650390625,8687.850531380935,8615.250109113129,8639.450249869064,80566400
2023-12-04,8680.6708984375,8777.933317467612,8680.6708984375,8704.986503195028,54747400
2023-12-05,8656.35546875,8704.986679248595,8583.408653002107,8704.986679248595,94363900
2023-12-06,8559.0927734375,8704.986400257458,8559.0927734375,8607.723982377485,81852800
2023-12-07,8583.408203125,8583.408203125,8486.145787225567,8510.461391200424,91322500
2023-12-08,8510.4619140625,8607.7243359375,8510.4619140625,8559.093125000001,43891600
2023-12-11,8510.4619140625,8534.77751953125,8437.51509765625,8437.51509765625,78642800
2023-12-12,8461.830078125,8510.461285470546,8461.830078125,8461.830078125,87589300
2023-12-13,8437.5146484375,8510.461460960014,8437.5146484375,8461.830252611671,51560500
2023-12-14,8802.2490234375,8802.2490234375,8510.461762992058,8534.77736802918,115332800
2023-12-15,8972.4580078125,8972.4580078125,8826.564381669208,8875.195590383639,275013500
2023-12-18,8948.142578125,8972.458182956861,8899.511368461277,8948.142578125,111712200
2023-12-19,8996.7734375,8996.7734375,8875.195418074323,8875.195418074323,65174500
2023-12-20,9045.4052734375,9045.4052734375,8972.458456716231,8996.774062289987,72938100
2023-12-21,9069.720703125,9069.720703125,8996.773887818365,9045.405098022788,88116700
2023-12-22,9069.720703125,9094.036308227212,9021.089492920577,9021.089492920577,64449600
2023-12-27,9118.3515625,9142.667166666666,9069.720354166666,9118.3515625,64464700
2023-12-28,9142.66796875,9166.983575049866,9069.721149850398,9069.721149850398,70184600
2023-12-29,9142.66796875,9191.299181349734,9094.036756150266,9166.983575049866,79903400
2024-01-02,9166.9833984375,9166.9833984375,9094.036580943302,9142.6677926061,30545200
2024-01-03,9094.0361328125,9166.982946712065,9069.720528179312,9166.982946712065,34603300
2024-01-04,9215.6142578125,9215.6142578125,9118.35183820498,9142.66744310686,56501800
2024-01-05,9312.876953125,9337.192558746736,9215.614530638055,9239.93013625979,85290100
2024-01-08,9312.876953125,9361.508164368472,9215.614530638055,9337.192558746736,50896000
2024-01-09,9361.5087890625,9361.5087890625,9312.877574573864,9337.193181818182,59848600
2024-01-10,9288.5615234375,9385.823947766688,9288.5615234375,9385.823947766688,52774900
2024-01-11,9312.876953125,9385.82376999021,9312.876953125,9361.508164368472,39381500
2024-01-12,9434.4541015625,9434.4541015625,9337.19168814433,9385.822894853414,68253400
2024-01-15,9458.7705078125,9483.08611323104,9385.823691556876,9483.08611323104,88399500
2024-01-16,9434.4541015625,9483.085308271586,9410.138498207958,9434.4541015625,44869200
2024-01-17,9483.0859375,9483.0859375,9385.823517628205,9483.0859375,107706100
2024-01-18,9410.1396484375,9483.086467417636,9361.508435784077,9410.1396484375,71048900
2024-01-19,9361.5087890625,9507.40243252841,9337.193181818182,9507.40243252841,63176500
2024-01-22,9361.5087890625,9385.824396306818,9264.246360085228,9337.193181818182,52868300
2024-01-23,9337.1923828125,9337.1923828125,9191.298751831055,9191.298751831055,92348600
2024-01-24,9264.24609375,9337.192913385827,9215.614880659448,9337.192913385827,84906000
2024-01-25,9239.9296875,9312.876500822369,9191.29847861842,9191.29847861842,63212700
2024-01-26,9094.0361328125,9191.298551345255,9045.404923546123,9142.667342078877,78977300
2024-01-29,9288.5615234375,9288.5615234375,9118.35228086142,9142.667886943716,73452800
2024-01-30,9385.82421875,9385.82421875,9215.614971259714,9239.93057804404,73136400
2024-01-31,9288.5615234375,9434.455159931282,9288.5615234375,9434.455159931282,102581200
2024-02-01,9434.4541015625,9458.769704917042,9312.876084789787,9385.822894853414,104208700
2024-02-02,9434.4541015625,9531.71651498067,9361.507291498872,9507.400911626128,99324000
2024-02-05,9312.876953125,9410.139375611945,9264.245741881527,9410.139375611945,57983300
2024-02-06,9361.5087890625,9483.086825284092,9361.5087890625,9483.086825284092,87651000
2024-02-07,9434.4541015625,9458.769704917042,9385.822894853414,9434.4541015625,92953500
2024-02-12,9531.716796875,9531.716796875,9434.454380580357,9483.08558872768,87949400
2024-02-13,9458.7705078125,9531.717324068124,9434.454902393958,9483.08611323104,66072400
2024-02-15,9580.3486328125,9701.926661147683,9580.3486328125,9677.611055480647,164748900
2024-02-16,9677.611328125,9726.242540829146,9604.664509068782,9701.926934477073,142277200
2024-02-19,9604.6640625,9701.926483386076,9556.032852056962,9628.97966772152,53341300
2024-02-20,9750.5576171875,9750.5576171875,9580.34838197475,9580.34838197475,63997700
2024-02-21,9701.9267578125,9726.242363721803,9580.348728265977,9677.611151903195,75371600
2024-02-22,9604.6640625,9701.926483386076,9604.6640625,9701.926483386076,66913000
2024-02-23,9556.0322265625,9653.29464108222,9531.71662293257,9628.979037452289,55192300
2024-02-26,9531.716796875,9604.663609095982,9458.769984654018,9483.08558872768,41356000
2024-02-27,9604.6640625,9628.97966772152,9483.086036392406,9483.086036392406,43735800
2024-02-28,9726.2421875,9726.2421875,9628.979765625001,9701.92658203125,54043100
2024-02-29,9604.6640625,9726.242088607594,9580.348457278482,9726.242088607594,126671200
2024-03-01,9556.0322265625,9653.29464108222,9531.71662293257,9628.979037452289,51520600
2024-03-04,9483.0859375,9556.032752403846,9483.0859375,9531.717147435897,43822900
2024-03-05,9531.716796875,9628.979213169643,9507.40119280134,9628.979213169643,61952900
2024-03-06,9677.611328125,9726.242540829146,9507.402083660489,9628.980115420854,70242200
2024-03-07,9847.8203125,9896.451523919754,9726.242283950616,9774.87349537037,118369300
2024-03-08,9872.1357421875,10018.029373845444,9847.820136911176,9969.398163292795,100947200
2024-03-13,9726.2421875,10115.291875,9726.2421875,10115.291875,141622600
2024-03-14,10042.3447265625,10042.3447265625,9750.557470584898,9774.873075249698,110681100
2024-03-15,9872.1357421875,10018.029373845444,9774.873321082205,9920.766952740149,154176800
2024-03-18,9872.1357421875,9993.71376856912,9872.1357421875,9896.451347463824,62444100
2024-03-19,9896.4521484375,9969.398970170454,9872.136541193182,9872.136541193182,55004800
2024-03-20,9847.8203125,9872.135918209877,9799.189101080246,9823.504706790123,66269700
2024-03-21,9847.8203125,9945.082735339505,9774.87349537037,9896.451523919754,90279400
2024-03-22,9823.5048828125,9847.820488958076,9677.611245939046,9726.242458230197,91968200
2024-03-25,10025.0,10025.0,9875.74441687345,10025.0,66971000
2024-03-26,10000.1240234375,10000.1240234375,9900.620301811256,10000.1240234375,65742700
2024-03-27,10025.0,10025.0,9950.372208436724,9975.248138957815,39514100
2024-03-28,10025.0,10049.875930521092,9925.496277915632,9975.248138957815,79229700
2024-04-01,9801.1162109375,10049.875505631344,9776.240281468115,10024.999576161961,79248700
2024-04-02,9850.8681640625,9900.620023476957,9751.364445233587,9875.744093769728,76763100
2024-04-03,9477.7294921875,9751.364726870079,9477.7294921875,9701.6128660187,177418400
2024-04-04,9801.1162109375,9801.1162109375,9527.48098677427,9527.48098677427,75993500
2024-04-05,9776.240234375,9900.619881122773,9776.240234375,9900.619881122773,70428600
2024-04-16,9427.9775390625,9527.481259791391,9204.094167422494,9303.597888151386,283265900
2024-04-17,9477.7294921875,9626.985074741635,9477.7294921875,9502.60542261319,95620700
2024-04-18,9427.9775390625,9527.481259791391,9403.101608880277,9477.729399426946,127134000
2024-04-19,9427.9775390625,9452.853469244723,9253.84602778694,9303.597888151386,147784300
2024-04-22,9303.59765625,9378.225444936497,9303.59765625,9353.349515374332,128908000
2024-04-23,9676.736328125,9726.48818585315,9353.34925289203,9353.34925289203,178833000
2024-04-24,9900.6201171875,9900.6201171875,9701.612677646042,9776.240467474088,132832700
2024-04-25,9726.48828125,9950.371643222506,9651.860493925831,9950.371643222506,104874100
2024-04-26,9577.2333984375,9776.24084567776,9577.2333984375,9651.861191152597,100932900
2024-04-29,9751.3642578125,9801.116116270727,9477.72903629225,9477.72903629225,90063500
2024-04-30,9751.3642578125,10000.123550103635,9751.3642578125,10000.123550103635,109623000
2024-05-02,9502.60546875,9850.868496400524,9452.853607657067,9850.868496400524,97079400
2024-05-03,9801.1162109375,9801.1162109375,9626.984704651808,9701.612493059962,81200400
2024-05-06,9751.3642578125,9825.992045499841,9726.488328583386,9801.116116270727,53076200
2024-05-07,9651.8603515625,9701.61220904478,9577.232565339078,9651.8603515625,66746800
2024-05-08,9328.4736328125,9651.86071875,9328.4736328125,9552.357,112808900
2024-05-13,9477.7294921875,9477.7294921875,9154.342396653543,9154.342396653543,145469900
2024-05-14,9502.60546875,9626.98512148233,9477.729538203534,9577.233260389397,95363500
2024-05-15,9452.853515625,9552.357236842106,9378.22572471217,9452.853515625,54741900
2024-05-16,9552.357421875,9626.985214233398,9477.729629516602,9527.481491088867,61126000
2024-05-17,9701.6123046875,9801.116020633013,9527.480801782853,9552.35673076923,99848500
2024-05-20,9427.9775390625,9751.3646314314,9427.9775390625,9651.860910702506,87890100
2024-05-21,9328.4736328125,9527.4810703125,9328.4736328125,9403.101421875,75311400
2024-05-22,9378.2255859375,9527.481165554542,9278.721866192805,9427.977445809847,121712700
2024-05-27,9253.845703125,9328.473491053426,9228.969773815525,9253.845703125,128578500
2024-05-28,9253.845703125,9353.349420362903,9253.845703125,9253.845703125,73945700
2024-05-29,9104.5908203125,9278.722338733776,9104.5908203125,9228.970476327699,117351600
2024-05-30,8955.3349609375,9204.094265407986,8731.451586914063,8955.3349609375,207115100
2024-05-31,9204.09375,9204.09375,8980.210388513515,9054.838175675675,756431600
2024-06-03,9228.9697265625,9303.597514108827,9179.21786819828,9303.597514108827,72197700
2024-06-04,9303.59765625,9477.72916318516,9303.59765625,9477.72916318516,75353100
2024-06-05,9403.1015625,9452.853422619048,9253.845982142857,9452.853422619048,82087300
2024-06-06,9427.9775390625,9477.729399426946,9403.101608880277,9477.729399426946,44991300
2024-06-07,9278.7216796875,9452.853185740616,9278.7216796875,9452.853185740616,51599800
2024-06-10,9477.7294921875,9477.7294921875,9403.101700910433,9452.85356176181,45584700
2024-06-11,9253.845703125,9502.604996219758,9253.845703125,9502.604996219758,68690900
2024-06-12,9204.09375,9278.721537162162,9204.09375,9253.845608108108,49785700
2024-06-13,9154.341796875,9427.977013629416,9154.341796875,9427.977013629416,84652200
2024-06-14,9154.341796875,9204.093654466711,9054.838081691576,9154.341796875,52986300
2024-06-19,9005.0869140625,9204.094359677141,9005.0869140625,9204.094359677141,100051000
2024-06-20,9378.2255859375,9378.2255859375,9054.838496767241,9104.590356639588,81474800
2024-06-21,9552.357421875,9626.985214233398,9353.349975585938,9427.977767944336,166841200
2024-06-24,9552.357421875,9701.613006591797,9527.481491088867,9552.357421875,79592300
2024-06-25,9552.357421875,9552.357421875,9403.101837158203,9552.357421875,80029000
2024-06-26,9452.853515625,9602.109097450659,9403.101655016448,9477.729445929277,77913200
2024-06-27,9701.6123046875,9701.6123046875,9502.604872796474,9527.480801782853,89150700
2024-06-28,9875.744140625,9925.496000275503,9726.488561673488,9751.36449149874,166172300
2024-07-01,9825.9921875,9850.868117088608,9776.240328322785,9801.116257911393,68634600
2024-07-02,9850.8681640625,9950.371882891415,9801.116304648043,9950.371882891415,78848500
2024-07-03,9950.3720703125,9950.3720703125,9875.744279785156,9925.496140136718,55860200
2024-07-04,9776.240234375,9950.371739821883,9776.240234375,9925.495810472328,67054000
2024-07-05,9900.6201171875,9925.496047130182,9825.992327359452,9875.744187244818,36946900
2024-07-08,10000.1240234375,10000.1240234375,9900.620301811256,9950.372162624379,72903600
2024-07-09,10025.0,10099.627791563275,10025.0,10049.875930521092,61853200
2024-07-10,10049.8759765625,10174.255629737778,10000.124115292389,10124.503768467666,62325900
2024-07-11,10025.0,10074.751861042183,9950.372208436724,9950.372208436724,55908400
2024-07-12,10025.0,10049.875930521092,9975.248138957815,10000.124069478908,62646500
2024-07-15,10000.1240234375,10024.99995384406,9900.620301811256,10000.1240234375,36682600
2024-07-16,9900.6201171875,9975.247907015546,9900.6201171875,9925.496047130182,37192700
2024-07-17,9751.3642578125,9900.61983318718,9751.3642578125,9850.867974728953,90666000
2024-07-18,10049.8759765625,10049.8759765625,9751.364808941831,9751.364808941831,65383200
2024-07-19,10074.751953125,10074.751953125,9925.49636863426,10000.12416087963,53880300
2024-07-22,10049.8759765625,10099.627837832611,10049.8759765625,10074.751907197555,31285300
2024-07-23,10124.50390625,10149.379837223587,10074.752044302826,10149.379837223587,39321100
2024-07-24,10025.0,10124.503722084366,10025.0,10074.751861042183,24658000
2024-07-25,10248.8828125,10248.8828125,10149.379095873786,10174.25502503034,98088100
2024-07-26,10273.7587890625,10348.386576876514,10248.882859791162,10323.510647605175,75565800
2024-07-29,10199.130859375,10373.262361852134,10124.503072599085,10348.386432926829,69092500
2024-07-30,10124.50390625,10248.883561117937,10124.50390625,10248.883561117937,32122900
2024-07-31,10224.0068359375,10298.63462306113,10174.254977855078,10298.63462306113,82519900
2024-08-01,10323.5107421875,10323.5107421875,10149.379235692772,10149.379235692772,61176200
2024-08-02,10149.3798828125,10298.635469324448,10149.3798828125,10224.007676068473,55699900
2024-08-05,9825.9921875,10099.627412974683,9825.9921875,9950.371835443038,126328300
2024-08-06,9950.3720703125,10024.999860839844,9900.620209960938,10024.999860839844,78473900
2024-08-07,10049.8759765625,10049.8759765625,9950.372254022277,9950.372254022277,52327400
2024-08-08,10174.2548828125,10174.2548828125,10024.999309959505,10099.627096386002,54162100
2024-08-09,10099.6279296875,10199.131653132697,10049.876067964902,10174.255722271399,47062400
2024-08-12,10149.3798828125,10149.3798828125,10025.000227385875,10049.876158471201,40364100
2024-08-13,10248.8828125,10248.8828125,10124.503166717233,10199.130954186892,55207100
2024-08-14,10149.3798828125,10248.883607153799,10149.3798828125,10248.883607153799,47999100
2024-08-15,10174.2548828125,10248.882669238998,10124.503025194834,10149.378954003667,33396600
2024-08-16,10273.7587890625,10273.7587890625,10199.131001248486,10248.882859791162,40731400
2024-08-19,10323.5107421875,10373.262601185994,10224.007024190512,10273.758883189006,51054400
2024-08-20,10373.2626953125,10398.13862503747,10248.88304668765,10273.75897641262,60304400
2024-08-21,10373.2626953125,10447.89048448741,10373.2626953125,10447.89048448741,84848800
2024-08-22,10273.7587890625,10348.386576876514,10174.255071977148,10298.634718333837,56611600
2024-08-23,10273.7587890625,10323.510647605175,10248.882859791162,10273.7587890625,46651600
2024-08-26,10273.7587890625,10323.510647605175,10199.131001248486,10224.006930519823,35145600
2024-08-27,10149.3798828125,10248.883607153799,10124.503951727174,10224.007676068473,60448400
2024-08-28,10298.634765625,10298.634765625,10199.131048082729,10248.882906853865,38489900
2024-08-29,10174.2548828125,10447.890099709657,10174.2548828125,10447.890099709657,53004700
2024-08-30,10273.7587890625,10273.7587890625,10149.379142705811,10273.7587890625,158403700
2024-09-02,10224.0068359375,10323.510552102342,10149.37904881387,10323.510552102342,72008600
2024-09-03,10124.50390625,10273.759492091523,10099.627975276413,10273.759492091523,50950200
2024-09-04,10248.8828125,10248.8828125,10074.751308404126,10099.627237560679,44817000
2024-09-05,10199.130859375,10298.63457507622,10199.130859375,10298.63457507622,39332900
2024-09-06,10248.8828125,10248.8828125,10174.25502503034,10174.25502503034,31541800
2024-09-09,10224.0068359375,10298.63462306113,10149.37904881387,10248.88276497871,36185100
2024-09-10,10298.634765625,10298.634765625,10224.006977468298,10298.634765625,55093100
2024-09-11,10373.2626953125,10373.2626953125,10298.63490613759,10373.2626953125,64621300
2024-09-12,10423.0146484375,10447.89057838604,10323.510928643347,10398.138718488963,70759100
2024-09-13,10373.2626953125,10373.2626953125,10273.75897641262,10348.386765587531,70057100
2024-09-17,10447.890625,10447.890625,10298.635044642857,10398.138764880952,89745000
2024-09-18,10572.2705078125,10572.2705078125,10398.138993566175,10447.89085477941,65420200
2024-09-19,10845.9052734375,10845.9052734375,10597.145978175173,10646.897837227638,140886600
2024-09-20,10721.525390625,10845.905035527843,10721.525390625,10845.905035527843,142194600
2024-09-23,10895.6572265625,10895.6572265625,10671.773858893408,10671.773858893408,72553800
2024-09-24,10746.4013671875,10895.656941731771,10721.525438096789,10721.525438096789,105191100
2024-09-25,10796.1533203125,10796.1533203125,10472.766239289314,10622.021815146169,158369100
2024-09-26,10646.8984375,10821.02995400117,10622.022506571262,10821.02995400117,84960100
2024-09-27,10597.146484375,10696.650207232982,10348.387177230048,10447.890900088029,93027400
2024-09-30,10273.7587890625,10497.642152504539,10273.7587890625,10423.014364690525,144692100
2024-10-01,10497.642578125,10497.642578125,10323.51106616558,10348.386996445497,59797700
